numsat;day;month;hour;minute;sec;mlsec;a0;a1;a2;iod;crs;delta_n;M0;Cuc;e;cus;sqrtA;toe;cic;OMEGA;cis;I;Crc;omega;OMEGADOT;isec;L2;GPSweek;L2pCODE;precision_sat;state;TGD;IODC;trans_time;time_spare
8;23;12;16;1;59;44.000000;-0.00015719514340160000;-0.00000000000193267624;0.00000000000000000000;22.00000000000000000000;113.96875000000000000000;0.00000000437196782429;2.87041766032599987568;0.00000598095357418100;0.00901110703125600036;0.00000993534922599800;5153.56843757600017852383;525584.00000000000000000000;-0.00000013783574104310;-2.33624145646300007684;-0.00000006705522537231;0.95588276108530001451;185.96875000000000000000;0.28199003941130001971;-0.00000000777068082290;-0.00000000008000333246;1.00000000000000000000;2292.00000000000000000000;0.00000000000000000000;2.00000000000000000000;0.00000000000000000000;0.00000000512227400000;22.00000000000000000000;518430.00000000000000000000;4.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000
1;23;12;16;2;0;0.000000;0.00016404129564760001;0.00000000000056843419;0.00000000000000000000;87.00000000000000000000;60.71875000000000000000;0.00000000411981446395;0.72197442092690000681;0.00000330805778503400;0.01302378601394999988;0.00000186450779438000;5154.02643966699997690739;525600.00000000000000000000;-0.00000008754432201386;-1.23749667255500006569;0.00000013969838619230;0.99029737200909995209;357.84375000000000000000;1.00065456283299991647;-0.00000000835213361417;-0.00000000000392873508;1.00000000000000000000;2292.00000000000000000000;0.00000000000000000000;2.00000000000000000000;63.00000000000000000000;0.00000000512227400000;87.00000000000000000000;518430.00000000000000000000;4.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000
2;23;12;16;2;0;0.000000;-0.00051495805382729997;0.00000000000534328137;0.00000000000000000000;101.00000000000000000000;84.40625000000000000000;0.00000000448411535283;-2.93722766755099984337;0.00000444799661636400;0.01626567810308000156;0.00000123493373394000;5153.91146850600034667877;525600.00000000000000000000;0.00000018253922462460;-1.34062519519799994150;0.00000030174851417540;0.96737372512429997684;354.59375000000000000000;-1.28804051998899993237;-0.00000000809533720329;0.00000000020679432810;1.00000000000000000000;2292.00000000000000000000;0.00000000000000000000;2.00000000000000000000;0.00000000000000000000;-0.00000001769513000000;101.00000000000000000000;518430.00000000000000000000;4.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000
3;23;12;16;2;0;0.000000;0.00005767773836851000;0.00000000002751221473;0.00000000000000000000;74.00000000000000000000;-115.84375000000000000000;0.00000000406016912234;-0.35739409348139999922;-0.00000612251460552200;0.00505958765279500029;0.00000438094139099100;5153.55518150300031265942;525600.00000000000000000000;-0.00000004097819328308;-0.20843707556659998859;0.00000001862645149231;0.98230922779649998411;305.31250000000000000000;1.10968633004400007991;-0.00000000809069415274;-0.00000000026858261612;1.00000000000000000000;2292.00000000000000000000;0.00000000000000000000;2.00000000000000000000;0.00000000000000000000;0.00000000186264500000;74.00000000000000000000;518430.00000000000000000000;4.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000
4;23;12;16;2;0;0.000000;0.00024060066789390001;0.00000000001011812856;0.00000000000000000000;96.00000000000000000000;-61.37500000000000000000;0.00000000419196032626;2.64270298030699990477;-0.00000323355197906500;0.00276345165912100007;0.00001109763979912000;5153.60504531900005531497;525600.00000000000000000000;-0.00000002421438694000;0.87090558907920001541;-0.00000001862645149231;0.96388717002099999487;168.43750000000000000000;-3.03730346490899982825;-0.00000000769924927606;0.00000000036180078474;1.00000000000000000000;2292.00000000000000000000;0.00000000000000000000;2.00000000000000000000;0.00000000000000000000;-0.00000000465661300000;608.00000000000000000000;522780.00000000000000000000;4.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000
7;23;12;16;2;0;0.000000;-0.00001293933019042000;-0.00000000000954969437;0.00000000000000000000;77.00000000000000000000;14.25000000000000000000;0.00000000517557272623;0.05691100234311000095;0.00000089034438133240;0.01769697095732999936;0.00000639446079731000;5153.67967414899976574816;525600.00000000000000000000;-0.00000011920928955080;1.88495795944799993116;0.00000031664967536930;0.94980600272960002961;253.46875000000000000000;-2.16279310085400000574;-0.00000000850606859761;0.00000000034179995163;1.00000000000000000000;2292.00000000000000000000;0.00000000000000000000;2.00000000000000000000;0.00000000000000000000;-0.00000001117587000000;77.00000000000000000000;518430.00000000000000000000;4.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000
10;23;12;16;2;0;0.000000;-0.00006547942757607000;-0.00000000000159161573;0.00000000000000000000;10.00000000000000000000;-117.31250000000000000000;0.00000000401731019424;-1.35516297579499989112;-0.00000615604221820800;0.00922202074434600068;0.00000372342765331300;5153.68939590500031044940;525600.00000000000000000000;0.00000030361115932460;-0.21101937613550000861;-0.00000005215406417847;0.98200752581229999727;318.43750000000000000000;-2.41082189204299979224;-0.00000000792211570220;-0.00000000027143987799;1.00000000000000000000;2292.00000000000000000000;0.00000000000000000000;2.00000000000000000000;0.00000000000000000000;0.00000000232830600000;10.00000000000000000000;518430.00000000000000000000;4.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000
14;23;12;16;2;0;0.000000;0.00027200393378730002;0.00000000001057287591;0.00000000000000000000;165.00000000000000000000;2.53125000000000000000;0.00000000492270505043;-0.65224925977119996290;0.00000011920928955080;0.00375027954578400005;0.00000850670039653800;5153.67639160199996695155;525600.00000000000000000000;0.00000009685754776001;2.95838575517900004286;0.00000002980232238770;0.94726517881409999511;207.43750000000000000000;-2.95784073480799980516;-0.00000000806355016494;-0.00000000050180661655;1.00000000000000000000;2292.00000000000000000000;0.00000000000000000000;2.00000000000000000000;0.00000000000000000000;-0.00000000791624200000;165.00000000000000000000;518430.00000000000000000000;4.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000
16;23;12;16;2;0;0.000000;-0.00040335347875949999;0.00000000000727595761;0.00000000000000000000;88.00000000000000000000;-2.93750000000000000000;0.00000000453054585828;-2.38073095452000016437;-0.00000048428773880000;0.01381534757092999985;0.00000871531665325200;5153.69804573100009292830;525600.00000000000000000000;0.00000015459954738620;3.01826019506399978454;-0.00000015646219253540;0.96355024682110002043;210.25000000000000000000;0.80757781549759999340;-0.00000000772996484121;-0.00000000037644425184;1.00000000000000000000;2292.00000000000000000000;0.00000000000000000000;2.00000000000000000000;0.00000000000000000000;-0.00000001024455000000;88.00000000000000000000;518430.00000000000000000000;4.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000
17;23;12;16;2;0;0.000000;0.00072192214429379995;-0.00000000000056843419;0.00000000000000000000;88.00000000000000000000;134.65625000000000000000;0.00000000403231081907;2.94434099699200002576;0.00000704638659954100;0.01379924523643999944;0.00000890158116817500;5153.63982582100015861215;525600.00000000000000000000;0.00000027567148208620;-2.24408398701400013664;0.00000002980232238770;0.97152412026779999543;210.34375000000000000000;-1.35947505556999992393;-0.00000000753709966474;-0.00000000010071848104;1.00000000000000000000;2292.00000000000000000000;0.00000000000000000000;2.00000000000000000000;0.00000000000000000000;-0.00000001117587000000;88.00000000000000000000;521400.00000000000000000000;4.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000
